,Unnamed: 0,obs_1_in_lawn,obs_1_x,obs_1_y,obs_1_t,obs_1_z,obs_1_speed,obs_4_in_lawn,obs_4_x,obs_4_y,obs_4_t,obs_4_z,obs_4_speed,obs_5_in_lawn,obs_5_x,obs_5_y,obs_1_average_speed,obs_1_total_distance,obs_4_average_speed,obs_4_total_distance,obs_5_total_distance
321,322,False,421.281193285455,360.360144975418,321.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,321.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
322,323,False,421.281193285455,360.360144975418,322.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,322.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
323,324,False,421.281193285455,360.360144975418,323.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,323.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
324,325,False,421.281193285455,360.360144975418,324.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,324.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
325,326,False,421.281193285455,360.360144975418,325.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,325.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
326,327,False,421.281193285455,360.360144975418,326.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,326.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
327,328,False,421.281193285455,360.360144975418,327.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,327.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
328,329,False,421.281193285455,360.360144975418,328.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,328.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
329,330,False,421.281193285455,360.360144975418,329.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,329.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
330,331,False,421.281193285455,360.360144975418,330.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,330.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
331,332,False,421.281193285455,360.360144975418,331.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,331.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
332,333,False,421.281193285455,360.360144975418,332.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,332.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
333,334,False,421.281193285455,360.360144975418,333.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,333.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
334,335,False,421.281193285455,360.360144975418,334.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,334.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
335,336,False,421.281193285455,360.360144975418,335.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,335.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
336,337,False,421.281193285455,360.360144975418,336.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,336.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
337,338,False,421.281193285455,360.360144975418,337.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,337.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
338,339,False,421.281193285455,360.360144975418,338.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,338.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
339,340,False,421.281193285455,360.360144975418,339.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,339.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
340,341,False,421.281193285455,360.360144975418,340.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,340.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
341,342,False,421.281193285455,360.360144975418,341.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,341.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
342,343,False,421.281193285455,360.360144975418,342.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,342.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
343,344,False,421.281193285455,360.360144975418,343.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,343.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
344,345,False,421.281193285455,360.360144975418,344.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,344.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
345,346,False,421.281193285455,360.360144975418,345.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,345.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
346,347,False,421.281193285455,360.360144975418,346.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,346.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
347,348,False,421.281193285455,360.360144975418,347.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,347.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
348,349,False,421.281193285455,360.360144975418,348.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,348.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
349,350,False,421.281193285455,360.360144975418,349.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,349.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
350,351,False,421.281193285455,360.360144975418,350.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,350.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
351,352,False,421.281193285455,360.360144975418,351.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,351.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
352,353,False,421.281193285455,360.360144975418,352.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,352.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
353,354,False,421.281193285455,360.360144975418,353.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,353.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
354,355,False,421.281193285455,360.360144975418,354.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,354.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
355,356,False,421.281193285455,360.360144975418,355.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,355.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
356,357,False,421.281193285455,360.360144975418,356.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,356.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
357,358,False,421.281193285455,360.360144975418,357.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,357.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
358,359,False,421.281193285455,360.360144975418,358.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,358.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
359,360,False,421.281193285455,360.360144975418,359.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,359.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
360,361,False,421.281193285455,360.360144975418,360.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,360.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
361,362,False,421.281193285455,360.360144975418,361.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,361.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
362,363,False,421.281193285455,360.360144975418,362.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,362.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
363,364,False,421.281193285455,360.360144975418,363.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,363.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
364,365,False,421.281193285455,360.360144975418,364.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,364.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
365,366,False,421.281193285455,360.360144975418,365.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,365.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
366,367,False,421.281193285455,360.360144975418,366.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,366.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
367,368,False,421.281193285455,360.360144975418,367.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,367.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
368,369,False,421.281193285455,360.360144975418,368.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,368.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
369,370,False,421.281193285455,360.360144975418,369.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,369.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
370,371,False,421.281193285455,360.360144975418,370.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,370.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
371,372,False,421.281193285455,360.360144975418,371.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,371.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
372,373,False,421.281193285455,360.360144975418,372.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,372.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
373,374,False,421.281193285455,360.360144975418,373.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,373.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
